Xacc	Yacc	Zacc
0.03748	-0.702598	1.592202
0.03748	-0.702598	1.592202
0.03748	-0.702598	1.592202
0.04749	-0.704429	1.613076
0.04749	-0.704429	1.613076
0.04749	-0.704429	1.613076
0.04749	-0.704429	1.613076
0.04749	-0.704429	1.613076
0.04749	-0.704429	1.613076
0.04749	-0.704429	1.613076
0.04749	-0.704429	1.613076
0.04749	-0.704429	1.613076
0.04749	-0.704429	1.613076
0.04749	-0.704429	1.613076
0.04749	-0.704429	1.613076
0.04749	-0.704429	1.613076
0.04749	-0.704429	1.613076
0.04749	-0.704429	1.613076
0.04749	-0.704429	1.613076
0.04749	-0.704429	1.609292
0.044805	-0.725547	1.609292
0.044805	-0.725547	1.609292
0.044805	-0.725547	1.609292
0.044805	-0.725547	1.609292
0.044805	-0.725547	1.609292
0.044805	-0.725547	1.609292
0.044805	-0.725547	1.609292
0.044805	-0.725547	1.609292
0.044805	-0.725547	1.609292
0.044805	-0.725547	1.609292
0.044805	-0.725547	1.609292
0.044805	-0.725547	1.609292
0.044805	-0.725547	1.609292
0.044805	-0.725547	1.609292
0.044805	-0.725547	1.609292
0.044805	-0.725547	1.609292
0.044805	-0.795737	1.518594
0.011235	-0.795737	1.518594
0.011235	-0.795737	1.518594
0.011235	-0.795737	1.518594
0.011235	-0.795737	1.518594
0.011235	-0.795737	1.518594
0.011235	-0.795737	1.518594
0.011235	-0.795737	1.518594
0.011235	-0.795737	1.518594
0.011235	-0.795737	1.518594
0.011235	-0.795737	1.518594
0.011235	-0.795737	1.518594
0.011235	-0.795737	1.518594
0.011235	-0.795737	1.518594
0.011235	-0.795737	1.518594
0.011235	-0.795737	1.518594
0.011235	-0.795737	1.518594
0.011235	-0.920615	1.429116
-0.010981	-0.920615	1.429116
-0.010981	-0.920615	1.429116
-0.010981	-0.920615	1.429116
-0.010981	-0.920615	1.429116
-0.010981	-0.920615	1.429116
-0.010981	-0.920615	1.429116
-0.010981	-0.920615	1.429116
-0.010981	-0.920615	1.429116
-0.010981	-0.920615	1.429116
-0.010981	-0.920615	1.429116
-0.010981	-0.920615	1.429116
-0.010981	-0.920615	1.429116
-0.010981	-0.920615	1.429116
-0.010981	-0.920615	1.429116
-0.010981	-0.920615	1.429116
-0.010981	-0.920615	1.460366
0.015386	-0.968711	1.477334
0.015386	-0.968711	1.477334
0.015386	-0.968711	1.477334
0.015386	-0.968711	1.477334
0.015386	-0.968711	1.477334
0.015386	-0.968711	1.477334
0.015386	-0.968711	1.477334
0.015386	-0.968711	1.477334
0.015386	-0.968711	1.477334
0.015386	-0.968711	1.477334
0.015386	-0.968711	1.477334
0.015386	-0.968711	1.477334
0.015386	-0.968711	1.477334
0.015386	-0.968711	1.477334
0.015386	-0.968711	1.477334
-0.009028	-0.925742	1.470742
-0.009028	-0.925742	1.470742
-0.009028	-0.925742	1.470742
-0.009028	-0.925742	1.470742
-0.009028	-0.925742	1.470742
-0.009028	-0.925742	1.470742
-0.009028	-0.925742	1.470742
-0.009028	-0.925742	1.470742
-0.009028	-0.925742	1.470742
-0.009028	-0.925742	1.470742
-0.009028	-0.925742	1.470742
-0.009028	-0.925742	1.470742
-0.009028	-0.925742	1.470742
-0.009028	-0.925742	1.470742
-0.009028	-0.925742	1.470742
-0.009028	-0.925742	1.470742
-0.009028	-0.925742	1.439492
0.030889	-0.910972	1.454629
0.030889	-0.910972	1.454629
0.030889	-0.910972	1.454629
0.030889	-0.910972	1.454629
0.030889	-0.910972	1.454629
0.030889	-0.910972	1.454629
0.030889	-0.910972	1.454629
0.030889	-0.910972	1.454629
0.030889	-0.910972	1.454629
0.030889	-0.910972	1.454629
0.030889	-0.910972	1.454629
0.030889	-0.910972	1.454629
0.030889	-0.910972	1.454629
0.030889	-0.910972	1.454629
0.030889	-0.910972	1.454629
0.030889	-0.910972	1.454629
0.030889	-1.004722	1.388345
0.059331	-0.992026	1.388345
0.059331	-0.992026	1.388345
0.059331	-0.992026	1.388345
0.059331	-0.992026	1.388345
0.059331	-0.992026	1.388345
0.059331	-0.992026	1.388345
0.059331	-0.992026	1.388345
0.059331	-0.992026	1.388345
0.059331	-0.992026	1.388345
0.059331	-0.992026	1.388345
0.059331	-0.992026	1.388345
0.059331	-0.992026	1.388345
0.059331	-0.992026	1.388345
0.059331	-0.992026	1.388345
0.059331	-0.992026	1.388345
0.059331	-0.992026	1.388345
0.059331	-1.009971	1.339639
0.092168	-1.009971	1.339639
0.092168	-1.009971	1.339639
0.092168	-1.009971	1.339639
0.092168	-1.009971	1.339639
0.092168	-1.009971	1.339639
0.092168	-1.009971	1.339639
0.092168	-1.009971	1.339639
0.092168	-1.009971	1.339639
0.092168	-1.009971	1.339639
0.092168	-1.009971	1.339639
0.092168	-1.009971	1.339639
0.092168	-1.009971	1.339639
0.092168	-1.009971	1.339639
0.092168	-1.009971	1.339639
0.092168	-1.009971	1.339639
0.092168	-1.009971	1.339639
0.029668	-0.98751	1.295327
0.036504	-0.98751	1.295327
0.036504	-0.98751	1.295327
0.036504	-0.98751	1.295327
0.036504	-0.98751	1.295327
0.036504	-0.98751	1.295327
0.036504	-0.98751	1.295327
0.036504	-0.98751	1.295327
0.036504	-0.98751	1.295327
0.036504	-0.98751	1.295327
0.036504	-0.98751	1.295327
0.036504	-0.98751	1.295327
0.036504	-0.98751	1.420327
0.053594	-0.91854	1.397744
0.053594	-0.91854	1.397744
0.053594	-0.91854	1.397744
0.053594	-0.91854	1.397744
0.053594	-0.91854	1.397744
0.053594	-0.91854	1.397744
0.053594	-0.91854	1.397744
0.053594	-0.91854	1.397744
0.053594	-0.91854	1.397744
0.053594	-0.91854	1.397744
0.053594	-0.91854	1.397744
0.053594	-0.91854	1.397744
0.053594	-0.91854	1.397744
0.053594	-0.91854	1.397744
0.053594	-0.91854	1.397744
0.053594	-0.91854	1.397744
0.053594	-0.91854	1.428994
0.06104	-0.942466	1.439614
0.06104	-0.942466	1.439614
0.06104	-0.942466	1.439614
0.06104	-0.942466	1.439614
0.06104	-0.942466	1.439614
0.06104	-0.942466	1.439614
0.06104	-0.942466	1.439614
0.06104	-0.942466	1.439614
0.06104	-0.942466	1.439614
0.06104	-0.942466	1.439614
0.06104	-0.942466	1.439614
0.06104	-0.942466	1.439614
0.06104	-0.942466	1.439614
0.06104	-0.942466	1.439614
0.06104	-0.942466	1.439614
0.06104	-0.942466	1.439614
0.06104	-0.942466	1.3798
0.01563	-0.948569	1.3798
0.01563	-0.948569	1.3798
0.01563	-0.948569	1.3798
0.01563	-0.948569	1.3798
0.01563	-0.948569	1.3798
0.01563	-0.948569	1.3798
0.01563	-0.948569	1.3798
0.01563	-0.948569	1.3798
0.01563	-0.948569	1.3798
0.01563	-0.948569	1.3798
0.01563	-0.948569	1.3798
0.01563	-0.948569	1.3798
0.01563	-0.948569	1.3798
0.01563	-0.948569	1.3798
0.01563	-0.948569	1.3798
0.01563	-0.948569	1.3798
0.01563	-0.917319	1.434609
0.004033	-0.925254	1.434609
0.004033	-0.925254	1.434609
0.004033	-0.925254	1.434609
0.004033	-0.925254	1.434609
0.004033	-0.925254	1.434609
0.004033	-0.925254	1.434609
0.004033	-0.925254	1.434609
0.004033	-0.925254	1.434609
0.004033	-0.925254	1.434609
0.004033	-0.925254	1.434609
0.004033	-0.925254	1.434609
0.004033	-0.925254	1.434609
0.004033	-0.925254	1.434609
0.004033	-0.925254	1.434609
0.004033	-0.925254	1.434609
0.004033	-0.956504	1.478555
0.003667	-0.961631	1.478555
0.003667	-0.961631	1.478555
0.003667	-0.961631	1.478555
0.003667	-0.961631	1.478555
0.003667	-0.961631	1.478555
0.003667	-0.961631	1.478555
0.003667	-0.961631	1.478555
0.003667	-0.961631	1.478555
0.003667	-0.961631	1.478555
0.003667	-0.961631	1.478555
0.003667	-0.961631	1.478555
0.003667	-0.961631	1.478555
0.003667	-0.961631	1.478555
0.003667	-0.961631	1.478555
0.003667	-0.961631	1.478555
0.003667	-0.975669	1.442056
0.015874	-0.975669	1.442056
0.015874	-0.975669	1.442056
0.015874	-0.975669	1.442056
0.015874	-0.975669	1.442056
0.015874	-0.975669	1.442056
0.015874	-0.975669	1.442056
0.015874	-0.975669	1.442056
0.015874	-0.975669	1.442056
0.015874	-0.975669	1.442056
0.015874	-0.975669	1.442056
0.015874	-0.975669	1.442056
0.015874	-0.975669	1.442056
0.015874	-0.975669	1.442056
0.015874	-0.975669	1.442056
0.015874	-0.975669	1.442056
0.015874	-0.975669	1.442056
0.015874	-0.920493	1.476113
0.023687	-0.920493	1.476113
0.023687	-0.920493	1.476113
0.023687	-0.920493	1.476113
0.023687	-0.920493	1.476113
0.023687	-0.920493	1.476113
0.023687	-0.920493	1.476113
0.023687	-0.920493	1.476113
0.023687	-0.920493	1.476113
0.023687	-0.920493	1.476113
0.023687	-0.920493	1.476113
0.023687	-0.920493	1.476113
0.023687	-0.920493	1.476113
0.023687	-0.920493	1.476113
0.023687	-0.920493	1.476113
0.023687	-0.920493	1.476113
0.023687	-0.920493	1.507363
0.00855	-0.881431	1.503701
0.00855	-0.881431	1.503701
0.00855	-0.881431	1.503701
0.00855	-0.881431	1.503701
0.00855	-0.881431	1.503701
0.00855	-0.881431	1.503701
0.00855	-0.881431	1.503701
0.00855	-0.881431	1.503701
0.00855	-0.881431	1.503701
0.00855	-0.881431	1.503701
0.00855	-0.881431	1.503701
0.00855	-0.881431	1.503701
0.00855	-0.881431	1.503701
0.00855	-0.881431	1.503701
0.00855	-0.881431	1.503701
0.00855	-0.881431	1.503701
0.00855	-0.917808	1.48063
0.008672	-0.917808	1.48063
0.008672	-0.917808	1.48063
0.008672	-0.917808	1.48063
0.008672	-0.917808	1.48063
0.008672	-0.917808	1.48063
0.008672	-0.917808	1.48063
0.008672	-0.917808	1.48063
0.008672	-0.917808	1.48063
0.008672	-0.917808	1.48063
0.008672	-0.917808	1.48063
0.008672	-0.917808	1.48063
0.008672	-0.917808	1.48063
0.008672	-0.917808	1.48063
0.008672	-0.917808	1.48063
0.008672	-0.917808	1.48063
0.008672	-0.920493	1.475869
0.017583	-0.920493	1.475869
0.017583	-0.920493	1.475869
0.017583	-0.920493	1.475869
0.017583	-0.920493	1.475869
0.017583	-0.920493	1.475869
0.017583	-0.920493	1.475869
0.017583	-0.920493	1.475869
0.017583	-0.920493	1.475869
0.017583	-0.920493	1.475869
0.017583	-0.920493	1.475869
0.017583	-0.920493	1.475869
0.017583	-0.920493	1.475869
0.017583	-0.920493	1.475869
0.017583	-0.920493	1.475869
0.017583	-0.920493	1.473672
0.031987	-0.884482	1.473672
0.031987	-0.884482	1.473672
0.031987	-0.884482	1.473672
0.031987	-0.884482	1.473672
0.031987	-0.884482	1.473672
0.031987	-0.884482	1.473672
0.031987	-0.884482	1.473672
0.031987	-0.884482	1.473672
0.031987	-0.884482	1.473672
0.031987	-0.884482	1.473672
0.031987	-0.884482	1.473672
0.031987	-0.884482	1.473672
0.031987	-0.884482	1.473672
0.031987	-0.884482	1.473672
0.031987	-0.884482	1.473672
0.031987	-0.884482	1.473672
0.031987	-0.853232	1.468545
0.033208	-0.854575	1.468545
0.033208	-0.854575	1.468545
0.033208	-0.854575	1.468545
0.033208	-0.854575	1.468545
0.033208	-0.854575	1.468545
0.033208	-0.854575	1.468545
0.033208	-0.854575	1.468545
0.033208	-0.854575	1.468545
0.033208	-0.854575	1.468545
0.033208	-0.854575	1.468545
0.033208	-0.854575	1.468545
0.033208	-0.854575	1.468545
0.033208	-0.854575	1.468545
0.033208	-0.854575	1.468545
0.033208	-0.854575	1.468545
0.033208	-0.854575	1.468545
0.033208	-0.894858	1.499551
0.044316	-0.894858	1.499551
0.044316	-0.894858	1.499551
0.044316	-0.894858	1.499551
0.044316	-0.894858	1.499551
0.044316	-0.894858	1.499551
0.044316	-0.894858	1.499551
0.044316	-0.894858	1.499551
0.044316	-0.894858	1.499551
0.044316	-0.894858	1.499551
0.044316	-0.894858	1.499551
0.044316	-0.894858	1.499551
0.044316	-0.894858	1.499551
0.044316	-0.894858	1.499551
0.044316	-0.894858	1.499551
0.044316	-0.894858	1.499551
0.044316	-0.894858	1.451943
0.036016	-0.922813	1.451943
0.036016	-0.922813	1.451943
0.036016	-0.922813	1.451943
0.036016	-0.922813	1.451943
0.036016	-0.922813	1.451943
0.036016	-0.922813	1.451943
0.036016	-0.922813	1.451943
0.036016	-0.922813	1.451943
0.036016	-0.922813	1.451943
0.036016	-0.922813	1.451943
0.036016	-0.922813	1.451943
0.036016	-0.922813	1.451943
0.036016	-0.922813	1.451943
0.036016	-0.922813	1.451943
0.036016	-0.922813	1.451943
0.036016	-0.922813	1.464517
0.032842	-0.891074	1.464517
0.032842	-0.891074	1.464517
0.032842	-0.891074	1.464517
0.032842	-0.891074	1.464517
0.032842	-0.891074	1.464517
0.032842	-0.891074	1.464517
0.032842	-0.891074	1.464517
0.032842	-0.891074	1.464517
0.032842	-0.891074	1.464517
0.032842	-0.891074	1.464517
0.032842	-0.891074	1.464517
0.032842	-0.891074	1.464517
0.032842	-0.891074	1.464517
0.032842	-0.891074	1.480874
0.042241	-0.804893	1.480874
0.042241	-0.804893	1.480874
0.042241	-0.804893	1.480874
0.042241	-0.804893	1.480874
0.042241	-0.804893	1.480874
0.042241	-0.804893	1.480874
0.042241	-0.804893	1.480874
0.042241	-0.804893	1.480874
0.042241	-0.804893	1.480874
0.042241	-0.804893	1.480874
0.042241	-0.804893	1.480874
0.042241	-0.804893	1.480874
0.042241	-0.804893	1.480874
0.042241	-0.804893	1.480874
0.042241	-0.804893	1.480874
0.042241	-0.804893	1.480874
0.042241	-0.773643	1.528726
0.038945	-0.77938	1.528726
0.038945	-0.77938	1.528726
0.038945	-0.77938	1.528726
0.038945	-0.77938	1.528726
0.038945	-0.77938	1.528726
0.038945	-0.77938	1.528726
0.038945	-0.77938	1.528726
0.038945	-0.77938	1.528726
0.038945	-0.77938	1.528726
0.038945	-0.77938	1.528726
0.038945	-0.77938	1.528726
0.038945	-0.77938	1.528726
0.038945	-0.77938	1.528726
0.038945	-0.77938	1.528726
0.038945	-0.77938	1.528726
0.038945	-0.77938	1.528726
0.038945	-0.84188	1.544473
0.020757	-0.846763	1.544473
0.020757	-0.846763	1.544473
0.020757	-0.846763	1.544473
0.020757	-0.846763	1.544473
0.020757	-0.846763	1.544473
0.020757	-0.846763	1.544473
0.020757	-0.846763	1.544473
0.020757	-0.846763	1.544473
0.020757	-0.846763	1.544473
0.020757	-0.846763	1.544473
0.020757	-0.846763	1.544473
0.020757	-0.846763	1.544473
0.020757	-0.846763	1.544473
0.020757	-0.846763	1.544473
0.020757	-0.846763	1.544473
0.020757	-0.846763	1.544473
0.020757	-0.815391	1.552651
0.007817	-0.815391	1.552651
0.007817	-0.815391	1.552651
0.007817	-0.815391	1.552651
0.007817	-0.815391	1.552651
0.007817	-0.815391	1.552651
0.007817	-0.815391	1.552651
0.007817	-0.815391	1.552651
0.007817	-0.815391	1.552651
0.007817	-0.815391	1.552651
0.007817	-0.815391	1.552651
0.007817	-0.815391	1.552651
0.007817	-0.815391	1.552651
0.007817	-0.815391	1.552651
0.007817	-0.815391	1.552651
0.007817	-0.815391	1.552651
0.007817	-0.815391	1.552651
0.007817	-0.722373	1.587319
0.024175	-0.722373	1.587319
0.024175	-0.722373	1.587319
0.024175	-0.722373	1.587319
0.024175	-0.722373	1.587319
0.024175	-0.722373	1.587319
0.024175	-0.722373	1.587319
0.024175	-0.722373	1.587319
0.024175	-0.722373	1.587319
0.024175	-0.722373	1.587319
0.024175	-0.722373	1.587319
0.024175	-0.722373	1.587319
0.024175	-0.722373	1.587319
0.024175	-0.722373	1.587319
0.024175	-0.722373	1.587319
0.024175	-0.722373	1.587319
0.024175	-0.722373	1.587319
0.055425	-0.548179	1.590615
0.037725	-0.548179	1.590615
0.037725	-0.548179	1.590615
0.037725	-0.548179	1.590615
0.037725	-0.548179	1.590615
0.037725	-0.548179	1.590615
0.037725	-0.548179	1.590615
0.037725	-0.548179	1.590615
0.037725	-0.548179	1.590615
0.037725	-0.548179	1.590615
0.037725	-0.548179	1.590615
0.037725	-0.548179	1.590615
0.037725	-0.548179	1.590615
0.037725	-0.548179	1.590615
0.037725	-0.548179	1.590615
0.006475	-0.574546	1.579263
0.002935	-0.574546	1.579263
0.002935	-0.574546	1.579263
0.002935	-0.574546	1.579263
0.002935	-0.574546	1.579263
0.002935	-0.574546	1.579263
0.002935	-0.574546	1.579263
0.002935	-0.574546	1.579263
0.002935	-0.574546	1.579263
0.002935	-0.574546	1.579263
0.002935	-0.574546	1.579263
0.002935	-0.574546	1.579263
0.002935	-0.574546	1.579263
0.002935	-0.574546	1.579263
0.002935	-0.574546	1.579263
0.002935	-0.574546	1.579263
0.002935	-0.574546	1.641763
-0.039546	-0.597617	1.630898
-0.039546	-0.597617	1.630898
-0.039546	-0.597617	1.630898
-0.039546	-0.597617	1.630898
-0.039546	-0.597617	1.630898
-0.039546	-0.597617	1.630898
-0.039546	-0.597617	1.630898
-0.039546	-0.597617	1.630898
-0.039546	-0.597617	1.630898
-0.039546	-0.597617	1.630898
-0.039546	-0.597617	1.630898
-0.039546	-0.597617	1.630898
-0.039546	-0.597617	1.630898
-0.039546	-0.597617	1.630898
-0.039546	-0.597617	1.630898
-0.039546	-0.597617	1.630898
-0.039546	-0.597617	1.818398
-0.071772	-0.515708	1.815469
-0.071772	-0.515708	1.815469
-0.071772	-0.515708	1.815469
-0.071772	-0.515708	1.815469
-0.071772	-0.515708	1.815469
-0.071772	-0.515708	1.815469
-0.071772	-0.515708	1.815469
-0.071772	-0.515708	1.815469
-0.071772	-0.515708	1.815469
-0.071772	-0.515708	1.815469
-0.071772	-0.515708	1.815469
-0.071772	-0.515708	1.815469
-0.071772	-0.515708	1.815469
-0.071772	-0.515708	1.815469
-0.071772	-0.515708	1.815469
-0.071772	-0.515708	1.815469
-0.071772	-0.296958	1.930947
-0.075313	-0.291587	1.930947
-0.075313	-0.291587	1.930947
-0.075313	-0.291587	1.930947
-0.075313	-0.291587	1.930947
-0.075313	-0.291587	1.930947
-0.075313	-0.291587	1.930947
-0.075313	-0.291587	1.930947
-0.075313	-0.291587	1.930947
-0.075313	-0.291587	1.930947
-0.075313	-0.291587	1.930947
-0.075313	-0.291587	1.930947
-0.075313	-0.291587	1.930947
-0.075313	-0.291587	1.930947
-0.075313	-0.291587	1.930947
-0.075313	-0.291587	1.930947
-0.075313	-0.291587	1.868447
-0.126216	-0.178428	1.89103
-0.126216	-0.178428	1.89103
-0.126216	-0.178428	1.89103
-0.126216	-0.178428	1.89103
-0.126216	-0.178428	1.89103
-0.126216	-0.178428	1.89103
-0.126216	-0.178428	1.89103
-0.126216	-0.178428	1.89103
-0.126216	-0.178428	1.89103
-0.126216	-0.178428	1.89103
-0.126216	-0.178428	1.89103
-0.126216	-0.178428	1.89103
-0.126216	-0.178428	1.89103
-0.126216	-0.365928	2.032388
-0.143916	-0.364707	2.032388
-0.143916	-0.364707	2.032388
-0.143916	-0.364707	2.032388
-0.143916	-0.364707	2.032388
-0.143916	-0.364707	2.032388
-0.143916	-0.364707	2.032388
-0.143916	-0.364707	2.032388
-0.143916	-0.364707	2.032388
-0.143916	-0.364707	2.032388
-0.143916	-0.364707	2.032388
-0.143916	-0.364707	2.032388
-0.143916	-0.364707	2.032388
-0.143916	-0.364707	2.032388
-0.143916	-0.364707	2.032388
-0.143916	-0.364707	2.032388
-0.143916	-0.364707	2.032388
-0.143916	-0.279746	2.13981
-0.117793	-0.279746	2.13981
-0.117793	-0.279746	2.13981
-0.117793	-0.279746	2.13981
-0.117793	-0.279746	2.13981
-0.117793	-0.279746	2.13981
-0.117793	-0.279746	2.13981
-0.117793	-0.279746	2.13981
-0.117793	-0.279746	2.13981
-0.117793	-0.279746	2.13981
-0.117793	-0.279746	2.13981
-0.117793	-0.279746	2.13981
-0.117793	-0.279746	2.13981
-0.117793	-0.279746	2.13981
-0.117793	-0.279746	2.13981
-0.117793	-0.279746	2.13981
-0.117793	-0.279746	2.13981
-0.117793	-0.013877	2.058511
-0.103511	-0.013877	2.058511
-0.103511	-0.013877	2.058511
-0.103511	-0.013877	2.058511
-0.103511	-0.013877	2.058511
-0.103511	-0.013877	2.058511
-0.103511	-0.013877	2.058511
-0.103511	-0.013877	2.058511
-0.103511	-0.013877	2.058511
-0.103511	-0.013877	2.058511
-0.103511	-0.013877	2.058511
-0.103511	-0.013877	2.058511
-0.103511	-0.013877	2.058511
-0.103511	-0.013877	2.058511
-0.103511	-0.013877	2.058511
-0.103511	-0.013877	2.058511
-0.103511	0.173623	1.84562
-0.096431	0.150918	1.84562
-0.096431	0.150918	1.84562
-0.096431	0.150918	1.84562
-0.096431	0.150918	1.84562
-0.096431	0.150918	1.84562
-0.096431	0.150918	1.84562
-0.096431	0.150918	1.84562
-0.096431	0.150918	1.84562
-0.096431	0.150918	1.84562
-0.096431	0.150918	1.84562
-0.096431	0.150918	1.84562
-0.096431	0.150918	1.84562
-0.096431	0.150918	1.84562
-0.096431	0.150918	1.84562
-0.096431	0.150918	1.84562
-0.096431	0.150918	1.84562
-0.096431	0.148232	1.661904
-0.103755	0.148232	1.661904
-0.103755	0.148232	1.661904
-0.103755	0.148232	1.661904
-0.103755	0.148232	1.661904
-0.103755	0.148232	1.661904
-0.103755	0.148232	1.661904
-0.103755	0.148232	1.661904
-0.103755	0.148232	1.661904
-0.103755	0.148232	1.661904
-0.103755	0.148232	1.661904
-0.103755	0.148232	1.661904
-0.103755	0.148232	1.661904
-0.103755	0.148232	1.661904
-0.103755	0.148232	1.661904
-0.103755	0.148232	1.724404
-0.095942	0.007607	1.740884
-0.095942	0.007607	1.740884
-0.095942	0.007607	1.740884
-0.095942	0.007607	1.740884
-0.095942	0.007607	1.740884
-0.095942	0.007607	1.740884
-0.095942	0.007607	1.740884
-0.095942	0.007607	1.740884
-0.095942	0.007607	1.740884
-0.095942	0.007607	1.740884
-0.095942	0.007607	1.740884
-0.095942	0.007607	1.740884
-0.095942	0.007607	1.740884
-0.095942	0.007607	1.740884
-0.095942	0.007607	1.740884
-0.095942	0.007607	1.740884
-0.095942	0.007607	1.95292
-0.089961	-0.093101	1.95292
-0.089961	-0.093101	1.95292
-0.089961	-0.093101	1.95292
-0.089961	-0.093101	1.95292
-0.089961	-0.093101	1.95292
-0.089961	-0.093101	1.95292
-0.089961	-0.093101	1.95292
-0.089961	-0.093101	1.95292
-0.089961	-0.093101	1.95292
-0.089961	-0.093101	1.95292
-0.089961	-0.093101	1.95292
-0.089961	-0.093101	1.95292
-0.089961	-0.093101	1.95292
-0.089961	-0.093101	1.95292
-0.089961	-0.093101	1.95292
-0.089961	-0.093101	1.95292
-0.089961	-0.093101	2.04313
-0.125361	-0.025596	2.04313
-0.125361	-0.025596	2.04313
-0.125361	-0.025596	2.04313
-0.125361	-0.025596	2.04313
-0.125361	-0.025596	2.04313
-0.125361	-0.025596	2.04313
-0.125361	-0.025596	2.04313
-0.125361	-0.025596	2.04313
-0.125361	-0.025596	2.04313
-0.125361	-0.025596	2.04313
-0.125361	-0.025596	2.04313
-0.125361	-0.025596	2.04313
-0.125361	-0.025596	2.04313
-0.125361	-0.025596	2.04313
-0.125361	-0.025596	2.04313
-0.125361	-0.025596	2.04313
-0.125361	0.176309	1.988564
-0.146602	0.176309	1.988564
-0.146602	0.176309	1.988564
-0.146602	0.176309	1.988564
-0.146602	0.176309	1.988564
-0.146602	0.176309	1.988564
-0.146602	0.176309	1.988564
-0.146602	0.176309	1.988564
-0.146602	0.176309	1.988564
-0.146602	0.176309	1.988564
-0.146602	0.176309	1.988564
-0.146602	0.176309	1.988564
-0.146602	0.176309	1.988564
-0.146602	0.176309	1.988564
-0.146602	0.176309	1.988564
-0.146602	0.176309	1.988564
-0.146602	0.176309	1.988564
-0.146602	0.354165	1.883706
-0.167598	0.354165	1.883706
-0.167598	0.354165	1.883706
-0.167598	0.354165	1.883706
-0.167598	0.354165	1.883706
-0.167598	0.354165	1.883706
-0.167598	0.354165	1.883706
-0.167598	0.354165	1.883706
-0.167598	0.354165	1.883706
-0.167598	0.354165	1.883706
-0.167598	0.354165	1.883706
-0.167598	0.354165	1.883706
-0.167598	0.354165	1.883706
-0.167598	0.354165	1.883706
-0.167598	0.354165	1.883706
-0.167598	0.354165	1.812295
-0.198359	0.336343	1.812295
-0.198359	0.336343	1.812295
-0.198359	0.336343	1.812295
-0.198359	0.336343	1.812295
-0.198359	0.336343	1.812295
-0.198359	0.336343	1.812295
-0.198359	0.336343	1.812295
-0.198359	0.336343	1.812295
-0.198359	0.336343	1.812295
-0.198359	0.336343	1.812295
-0.198359	0.336343	1.812295
-0.198359	0.336343	1.812295
-0.198359	0.336343	1.812295
-0.198359	0.336343	1.812295
-0.198359	0.336343	1.812295
-0.198359	0.336343	1.812295
-0.198359	0.273843	1.743081
-0.228389	0.292886	1.743081
-0.228389	0.292886	1.743081
-0.228389	0.292886	1.743081
-0.228389	0.292886	1.743081
-0.228389	0.292886	1.743081
-0.228389	0.292886	1.743081
-0.228389	0.292886	1.743081
-0.228389	0.292886	1.743081
-0.228389	0.292886	1.743081
-0.228389	0.292886	1.743081
-0.228389	0.292886	1.743081
-0.228389	0.292886	1.743081
-0.228389	0.292886	1.743081
-0.228389	0.292886	1.743081
-0.228389	0.292886	1.743081
-0.228389	0.292886	1.743081
-0.228389	0.324136	1.734902
-0.287227	0.306313	1.734902
-0.287227	0.306313	1.734902
-0.287227	0.306313	1.734902
-0.287227	0.306313	1.734902
-0.287227	0.306313	1.734902
-0.287227	0.306313	1.734902
-0.287227	0.306313	1.734902
-0.287227	0.306313	1.734902
-0.287227	0.306313	1.734902
-0.287227	0.306313	1.734902
-0.287227	0.306313	1.734902
-0.287227	0.306313	1.734902
-0.287227	0.306313	1.734902
-0.287227	0.306313	1.734902
-0.287227	0.306313	1.734902
-0.287227	0.306313	1.734902
-0.318477	0.414224	1.740762
-0.336543	0.414224	1.740762
-0.336543	0.414224	1.740762
-0.336543	0.414224	1.740762
-0.336543	0.414224	1.740762
-0.336543	0.414224	1.740762
-0.336543	0.414224	1.740762
-0.336543	0.414224	1.740762
-0.336543	0.414224	1.740762
-0.336543	0.414224	1.740762
-0.336543	0.414224	1.740762
-0.336543	0.414224	1.740762
-0.336543	0.414224	1.740762
-0.336543	0.414224	1.740762
-0.336543	0.414224	1.740762
-0.336543	0.414224	1.740762
-0.336543	0.455972	1.630532
-0.436763	0.455972	1.630532
-0.436763	0.455972	1.630532
-0.436763	0.455972	1.630532
-0.436763	0.455972	1.630532
-0.436763	0.455972	1.630532
-0.436763	0.455972	1.630532
-0.436763	0.455972	1.630532
-0.436763	0.455972	1.630532
-0.436763	0.455972	1.630532
-0.436763	0.455972	1.630532
-0.436763	0.455972	1.630532
-0.436763	0.455972	1.630532
-0.436763	0.455972	1.630532
-0.436763	0.455972	1.630532
-0.436763	0.455972	1.630532
-0.436763	0.424722	1.48417
-0.48083	0.424355	1.48417
-0.48083	0.424355	1.48417
-0.48083	0.424355	1.48417
-0.48083	0.424355	1.48417
-0.48083	0.424355	1.48417
-0.48083	0.424355	1.48417
-0.48083	0.424355	1.48417
-0.48083	0.424355	1.48417
-0.48083	0.424355	1.48417
-0.48083	0.424355	1.48417
-0.48083	0.424355	1.48417
-0.48083	0.424355	1.48417
-0.48083	0.424355	1.48417
-0.48083	0.424355	1.48417
-0.48083	0.424355	1.544106
-0.486323	0.598916	1.544106
-0.486323	0.598916	1.544106
-0.486323	0.598916	1.544106
-0.486323	0.598916	1.544106
-0.486323	0.598916	1.544106
-0.486323	0.598916	1.544106
-0.486323	0.598916	1.544106
-0.486323	0.598916	1.544106
-0.486323	0.598916	1.544106
-0.486323	0.598916	1.544106
